Date,III.L,AMG,ALV.DE,APO,AGR.L,BAC,BNP.PA,FIV.DE,PYPL,V,AIR.DE,MGNS.L,SIEMENS.NS,LUV,VOLV-B.ST,ABNB,CTO.F,JD.L,LEVI.VI,SALRF,VOW.DE,DIS,BMY,DSM.AS,ILMN,PODD,NBIX,REGN,SERE.L,TSTL.L,VRTX,CAML.L,FCXCL.SN,AEM.SW,MNOD.L,RIO3.BA,BP.L,CY2.F,CEG.MX,EDF.PA,ENPH,0IJN.L,XSX6.L,FP3.F,ORA,SEDG,AMD.F,ABEC.F,GLW,FPIG.F,NCR,RWS.L,SFOR.L,SONA.F,TM5.F,DAVA,GFC.PA,LGEN.L,MNG.L,MU,NHI,PSHD.L,PLD,UKW.L,BFAM,VWSA.F,IU2.F,LIN.F
02-01-2012 00:00,,,45.67117691,,,,17.44801712,21.91500092,,,19.9505043,,582.1765747,,51.27972031,,48.12633896,,,,73.29188538,,,27.59461784,,,,,,,,,,,,,,23.00773621,,11.17520428,,,,8.46799469,,,4.22300005,,,,,,,12.26900864,6.509679794,,38.61552429,,,,,,,,,0.528295398,0.04777474,64.49310303
03-01-2012 00:00,126.9679718,94.46987152,46.48087692,5.619908333,19.27754021,4.904597282,17.47310638,21.91500092,,23.82523727,20.0240593,390.5611877,608.541626,7.784784317,52.79569244,,48.64220047,5.596340179,,,75.63833618,34.30062103,25.00035286,27.882061,31.72999954,19.05999947,8.550000191,56.43000031,,29.52028084,32.22999954,29.3485775,,,,,248.4734497,23.607687,,11.16068268,,,3595.084961,8.099040031,17.05390739,,4.197000027,,9.861930847,,16.85000038,69.25971222,,12.25007343,6.47733736,,38.46894455,55.71753311,,6.691634178,24.25630951,,21.13786697,,,0.551419437,0.049417373,64.55045319
04-01-2012 00:00,124.3312302,94.75082397,45.31990433,5.645748615,19.35853767,4.913053513,17.09113693,21.91500092,,23.39958572,19.96276093,392.1463013,606.215332,7.960659981,52.79569244,,48.92461395,5.45721674,,,75.25876617,34.78410339,24.76239395,27.99931145,31.43000031,19.09000015,8.319999695,57.83000183,,29.52028084,32.20000076,29.45013046,,,,,249.7394562,23.36546707,,10.59146786,,,3551.195068,8.081443787,17.08169937,,4.243999958,,9.960247993,,16.78000069,70.20413208,,12.65314674,6.991878033,,37.61876297,55.19337463,,6.919307232,23.71896362,,20.60291862,,,0.437044412,0.050492696,64.71780396
05-01-2012 00:00,119.5310822,95.16744232,44.56973267,5.770634651,19.27754021,5.335864067,16.17105484,21.91500092,,23.57539558,20.31011772,393.09729,602.5205688,7.97917366,53.52073288,,48.62488174,5.3180933,,,77.05310059,35.36607361,24.63259315,27.86315346,31.5,19.12000084,8.260000229,60.93999863,,29.52028084,33.11999893,29.70401001,,,,,250.0558624,23.38014603,,10.36494255,,,3513.344971,8.18791008,16.98905754,,4.306000233,,10.04343987,,16.70999908,70.59767151,,12.74692631,6.59984684,,35.24413681,53.98782349,,7.08758831,23.93606758,,21.13786697,,,0.444693148,0.050929204,66.00616455
06-01-2012 00:00,120.5451736,94.96395111,43.98626709,5.998874187,18.30556107,5.225933552,15.86715126,21.91500092,,23.29779243,20.25699043,387.3910522,608.6785278,7.886608124,,,,5.923951149,,,76.29395294,35.73316574,24.67585945,27.70429993,31.77000046,18.73999977,8.170000076,65.79000092,,29.52028084,34.04999924,29.45013046,,,,,251.6383362,,,10.34461498,,,3502.074951,,16.58147621,,,,10.22494984,,16.68000031,70.83378601,,,,,34.429142,54.61680222,,7.127183914,23.72439575,,20.81256104,,,,,
09-01-2012 00:00,118.7197876,96.87252808,43.21822739,5.822312355,18.62955093,5.30203867,15.55488396,21.91500092,,23.11040306,20.26107979,405.7778931,619.352356,7.951402664,52.46613693,,47.07504272,6.282979012,,,75.6728363,35.58990479,24.4523201,27.48115921,31.81999969,18.26000023,8.329999924,65.48000336,,29.52028084,35.68000031,29.3485775,,,,,249.818512,23.02087402,,10.32137966,,,3494.844971,8.329030991,16.34062386,,4.295000076,,10.39133167,,16.70999908,70.20413208,,12.20949364,6.116668224,,34.06562042,54.04023361,,7.216273308,23.78953171,,20.62459946,,,0.450740963,0.049066033,66.3353653
10-01-2012 00:00,117.9760742,99.284935,45.26036072,5.968729496,18.9535408,5.606462479,16.49726677,21.91500092,,23.08727455,20.49810028,402.2908325,645.1244507,8.062482834,53.65255356,,46.2511673,6.345809937,,,77.39815521,35.48247147,24.96428871,28.09386444,33.00999832,18.15999985,8.420000076,74.44000244,,30.67042351,36.31999969,29.3485775,,,,,252.9834137,23.75950813,,10.46949291,,,3558.409912,8.304790497,16.64631844,,4.506999969,,10.58040047,,16.75,73.07685089,,12.1463747,6.221536636,,36.2702179,56.08443832,,7.176677704,24.17489052,,21.18847466,,,0.475821644,0.050425768,65.92918396
11-01-2012 00:00,117.5704269,97.88980103,45.87360764,5.848152161,18.79154396,5.809410572,16.72868156,21.91500092,,22.92765617,20.48584175,394.3653259,642.6613159,8.219844818,53.81733704,,47.25653458,6.202198505,,,78.77842712,34.64979935,24.58932877,28.07874107,34.00999832,18.98999977,8.569999695,77.36000061,,30.67042351,37.31999969,29.3485775,,,,,250.71521,23.72319221,,10.46658993,,,3545.564941,8.309277534,16.54442215,,4.566999912,,10.82997513,,16.73999977,74.76899719,,12.51247883,6.31562376,,36.68063736,57.55208588,,7.146981716,24.38656425,,21.41258049,,,0.491119087,0.050358843,66.03839111
12-01-2012 00:00,120.0043411,96.8144455,46.69521713,5.899825573,18.54854774,5.741763115,17.29187965,21.91500092,,23.44352913,20.53079414,399.4375305,654.338501,8.303149223,54.70715332,,47.77088547,6.121417522,,,79.12348175,34.67666245,24.60374832,28.44181824,36.22999954,19.04000092,8.659999847,78.26000214,,30.67042351,37.06999969,29.3485775,,,,,252.9307098,23.28280067,,10.52467251,,,3582.149902,8.388638496,16.81305504,,4.493000031,,10.73922348,,16.62000084,74.37547302,,11.98496532,6.438133717,,38.17577362,58.75761795,,7.196475983,24.44085121,,21.4848671,,,0.468528628,0.048795305,66.30864716
13-01-2012 00:00,120.5451736,95.56463623,46.4689827,5.878294468,18.71054649,5.589549541,17.72682571,21.91500092,,23.30472755,20.47357941,399.4375305,659.4017944,8.182818413,54.31167984,,47.46362686,6.134880543,,,78.9164505,34.3812027,24.3730011,28.42291069,35.70999908,19.11000061,8.609999657,78.91999817,,31.05379677,36.81000137,29.3485775,,,,,251.2427826,23.1043129,,10.42883587,,,3540.350098,8.288452148,16.44251823,,4.511000156,,10.58796406,,16.54000092,73.19491577,,11.94168091,6.454795361,,38.00574112,58.49554825,,7.156880379,24.42455864,,21.37643242,,,0.444159508,0.049163371,66.88684082
16-01-2012 00:00,120.3423538,,46.76667023,,18.71054649,,18.01399994,21.91500092,,,20.97213745,397.5354919,663.4493408,,55.00375748,,48.36280823,6.242588043,,,80.2621994,,,28.33592033,,,,,,31.05379677,,29.3485775,,,,,252.1394958,23.1043129,,10.34461498,,,3567.600098,8.374634743,,,4.481999874,,,,,73.23425293,,11.84699535,6.405790806,,38.05850601,59.07211685,,,,,,,,0.478667706,0.049939062,66.91278839
17-01-2012 00:00,121.0184708,94.97366333,47.64186478,6.080700397,18.71054649,5.479618549,18.1171627,21.91500092,,23.71881866,21.14377403,405.7778931,690.5871582,8.275381088,55.62992859,,47.47793961,6.238101006,,,81.78049469,34.45282745,24.31531525,28.68387794,36,19.17000008,8.529999733,77.98999786,,31.05379677,36.50999832,30.7195282,,,,,254.223053,22.89686966,,10.46368408,,,3607.665039,8.401202202,16.53515053,,4.539999962,,10.70140648,,16.47999954,74.76899719,,11.90290451,6.38520956,,37.74189377,58.96728516,,7.08758831,24.69051933,,22.07765007,,,0.474220812,0.051415909,67.35900879
18-01-2012 00:00,120.6803818,96.078125,47.63591385,6.231424332,18.79154396,5.750216484,17.877388,21.91500092,,24.00799179,21.11107826,416.556366,685.9875488,8.34943676,56.15722275,,47.64738083,6.363760471,,,82.29808807,34.936306,24.32252312,28.85785675,36.29999924,19.37000084,8.640000343,78.91999817,,31.43718147,37.47000122,32.64902878,,,,,253.9330139,23.35580635,,10.23715973,,,3620.780029,8.288452148,16.60000038,,4.629000187,,10.79972458,,17.12000084,73.84093475,,11.83166885,6.374428749,,39.28393173,58.75761795,,7.572632313,25.08131218,,22.21500778,,,0.533631861,0.049866054,67.57583618
19-01-2012 00:00,122.7086487,98.04484558,49.61851501,6.352005005,19.11553574,5.88551569,19.34950829,21.91500092,,23.68181419,20.71877289,418.458374,685.159729,8.60861969,57.27773666,,47.53366089,6.413126945,,,84.23046112,35.31235886,23.58701324,29.12261391,36.75,19.80999947,8.109999657,79.76000214,,31.43718147,36.97000122,32.44592285,,,,,254.4867554,23.32915306,,10.11808872,,,3677.590088,8.268166542,16.62779045,,4.789999962,,10.92829132,,17.64999962,73.03392792,,11.92725277,6.551822662,,41.18363571,60.53974152,,7.80030632,25.41782951,,22.62705994,,,0.506594479,0.050693464,67.73294067
20-01-2012 00:00,126.0214386,97.98668671,49.98169327,6.442440033,19.03453636,5.978535652,19.69802284,21.91500092,,23.26771355,20.95170593,405.7778931,693.3930054,8.701184273,56.88225555,,46.83856201,6.345809937,,,84.43749237,35.19595718,23.54373932,28.93349838,36.29999924,19.89999962,8.140000343,78.33000183,,31.82056236,36.31000137,32.3951416,,,,,246.5744629,23.46282196,,10.12099361,,,3661.820068,8.115195274,16.57221413,,5.03000021,,10.90560246,,17.79000092,72.63043213,,12.24646759,6.68413353,,42.21557617,61.27355576,,7.681520462,25.41782951,,22.97406006,,,0.49485451,0.049040183,66.92140198
23-01-2012 00:00,126.5623016,97.63792419,50.91047287,6.524261951,18.9535408,6.130746365,20.10229874,21.91500092,,23.041008,20.98848534,413.703186,689.8052979,8.590107918,57.77207184,,46.92141342,6.363760471,,,84.16144562,35.14224243,23.41394806,29.16042519,36.31000137,19.34000015,8.090000153,78.55000305,,31.82056236,35.86000061,32.3951416,,,,,251.4537354,23.27082634,,9.917702675,,,3694.5,8.206044197,16.32210159,,4.982999802,,10.86778831,,17.78000069,73.03392792,,12.75053596,6.564563751,,42.59081268,61.64045334,,7.790407181,25.34184647,,22.99574661,,,0.513353765,0.049981657,66.23010254
24-01-2012 00:00,125.0749435,98.28701782,50.52943802,6.416600227,18.9535408,6.164570332,19.73426437,21.91500092,,23.36719322,21.19281387,409.5820007,701.6722412,8.479025841,56.98111343,,46.88752747,6.489420891,,,83.91990662,35.14224243,23.25530052,30.00763321,37.68999863,19.48999977,8.100000381,79.41000366,,31.82056236,34.99000168,32.3951416,,,,,251.8230591,23.24531746,,9.955457687,,,3664.5,8.146615982,16.35915375,,5.19299984,,11.05685902,,17.81999969,73.03392792,,12.26450062,6.368548393,,41.75238037,61.01148987,,7.869598389,25.41782951,,23.26323128,,,0.501435876,0.048624955,65.98260498
25-01-2012 00:00,125.0749435,98.5195694,50.5472908,6.231424332,18.87254333,6.215308189,19.95731544,21.91500092,,23.26309013,21.05386734,409.2650146,692.3348999,8.80300808,57.40955353,,46.90710449,6.327857018,,,84.98960114,35.4197998,23.57979393,30.10597038,55.15000153,19.68000031,8.170000076,82.90000153,,31.43718147,35.45999908,31.98893929,,,,,250.3196411,22.36065674,,9.940934181,,,3648,8.17947197,16.6092701,,5.107999802,,9.869494438,,17.98999977,73.03392792,,12.71717072,6.33914566,,42.17452621,61.43079376,,7.780509472,25.62950897,,23.40057945,,,0.495743871,0.04821581,65.90403748
26-01-2012 00:00,124.804512,99.41088867,50.8866539,6.308939457,19.03453636,6.173027515,19.96567917,21.91500092,,23.33248711,20.82093811,415.9223633,,8.682672501,60.0790062,,47.13302612,6.498396873,,,86.16282654,35.23177338,23.42115402,30.32534218,52.65000153,19.87000084,8.430000305,81.84999847,,31.43718147,35.72000122,32.24281693,,,,,251.4801025,22.6457653,,10.25458717,,,3715,8.149666786,16.62779045,,5.210000038,,9.582108498,,17.95999908,72.30763245,,12.50165653,6.533201218,,43.9393692,61.9549675,,7.47364378,26.04743958,,23.53069878,,,0.503392637,0.050063778,63.75224304
27-01-2012 00:00,125.4129715,98.98458862,50.9461937,6.507035255,19.35853767,6.164570332,19.31604767,21.91500092,,23.37644386,20.92310143,421.9456177,693.3469849,8.904830933,59.65056992,,46.79715347,6.41761446,,,85.33468628,35.14224243,23.28415108,29.89417267,51.68999863,19.82999992,8.779999733,85.54000092,,30.67042351,35.97999954,32.24281693,,,,,245.0446777,22.43251228,,10.18778896,,,3690.5,8.078752518,16.56294441,,5.150000095,,9.544289589,,18.29999924,71.98480988,,12.65675449,6.503799438,,43.85142517,61.32598495,,7.354857445,26.2048378,,23.50901413,,,0.492719978,0.048839409,64.39332581
30-01-2012 00:00,122.370636,97.4247818,49.63042831,6.209889412,19.19653511,5.978535652,17.94150925,21.91500092,,23.10578156,20.74738121,422.2626038,681.9399414,8.682672501,58.10163879,,46.37016296,6.498396873,,,85.33468628,34.90945053,23.25530052,29.36088753,50.95999908,19.54999924,9.229999542,88.87999725,,30.67042351,34.74000168,32.24281693,,,,,241.8270264,22.46458054,,9.955457687,,,3628.5,8.112683296,16.22946548,,5.111999989,,9.536733627,,18.29000092,73.03392792,,12.22121811,6.448914528,,43.30028152,59.75351715,,7.483542919,26.27540398,,22.8439312,,,0.484537661,0.048097182,63.01222992
31-01-2012 00:00,124.804512,97.37632751,50.04717636,6.407987595,19.27754021,6.029273033,18.05024529,21.91500092,,23.28159714,21.00074577,420.9945374,672.694519,8.867801666,57.96981049,,46.96660233,6.41761446,,,85.2311554,34.82886887,23.24809074,29.67101669,51.86000061,19.45999908,9.300000191,90.86000061,,30.67042351,36.95000076,32.24281693,,,,,248.3679504,22.15707779,,10.23425674,,,3630,8.15900135,15.05301094,,5.193999767,,9.733365059,,18.72999954,73.03392792,,12.29335785,6.470476627,,42.79603958,60.48733139,,7.523138046,26.27540398,,22.92345238,,,0.496989071,0.046804372,63.39402008
01-02-2012 00:00,130.8892059,100.185936,51.49393082,6.321856499,19.27754021,6.22376585,18.87273979,21.91500092,,23.71419525,21.18055534,424.798645,673.1087036,9.015910149,59.45283127,,47.14431381,6.489420891,,,87.57759094,35.213871,23.3850975,30.11731148,51.97000122,19.39999962,9.649999619,92.43000031,,30.67042351,37.83000183,33.15678787,,,,,254.7769012,22.47617722,,10.53628922,,,3714.5,8.207119942,15.21975708,,5.196000099,,9.756054878,,19.09000015,72.79183197,,12.46739006,6.579265118,,44.56088257,61.69287491,,7.622126579,27.02985001,,23.52347183,,,0.503570497,0.049110133,63.74126053
02-02-2012 00:00,131.5653381,100.6122131,51.99405289,6.300324917,19.60152435,6.299870968,19.01493454,21.91500092,,24.53543663,21.22550201,425.4327087,673.798645,9.025165558,59.81534576,,47.22190094,6.73176384,,,86.50789642,34.83782578,23.29856682,30.39340782,51.86999893,19.73999977,9.789999962,95.01000214,,30.67042351,38.38000107,39.09758759,,,,,252.0867004,22.47617722,,10.57694435,,,3721,8.19508934,15.05301094,,5.30700016,,9.786302567,,18.82999992,75.93914795,,12.21580791,6.71647644,,44.36152649,62.37428665,,7.641924381,26.99729156,,23.71865273,,,0.505882859,0.05090791,64.02173615
03-02-2012 00:00,138.7317352,104.3324814,52.70254517,6.395066738,20.16851616,6.62966013,19.62832069,21.91500092,,24.75982475,22.51685143,427.8102417,689.8972168,9.293608665,62.41888809,,48.6617775,7.010010719,,,88.26773071,35.81374359,23.26251221,31.02881432,51.84000015,19.87999916,9.479999542,96.86000061,,30.67042351,36.77999878,43.66743088,,,,,255.5681,23.40641975,,10.74829006,,,3777,8.236564636,15.43281078,,5.389999866,,10.27032375,,18.97999954,76.40316772,,12.71897602,6.810563564,,44.63710403,63.63224792,,7.869598389,27.62690353,,23.97167015,,,0.57970196,0.051458489,64.68086243
06-02-2012 00:00,138.0556793,103.2667847,52.50606918,6.390761375,20.2495079,6.739592552,19.51121902,21.91500092,,24.83616829,22.16949463,443.819458,716.7130737,9.025165558,62.97913742,,48.81391525,7.171572685,,,88.57828522,36.22559738,23.16877747,31.01368713,51.97000122,19.70000076,9.649999619,101.1399994,,31.05379677,38.24000168,44.17519379,,,,,258.2319336,23.33997345,,10.72796249,,,3764,8.227410316,15.51619053,,5.25,,10.38376713,,19.03000069,76.96806335,,13.34658241,6.999718666,,44.80127335,63.16051102,,7.651823521,27.49663162,,23.84155655,,,0.530607879,0.051178638,64.77828217
07-02-2012 00:00,135.9598541,104.2452698,52.94069672,6.498422623,20.33050346,6.638118744,19.926651,21.91500092,,24.74826431,22.01829147,444.7706299,714.6430664,8.923344612,62.35297012,,48.29126358,7.171572685,,,87.37055969,36.69118118,23.18319702,30.96073914,51.79999924,19.57999992,9.460000038,100.3399963,,29.90366554,37.59000015,44.7337265,,,,,256.6230774,22.53334427,,10.8208952,,,3780,8.192580223,15.58102608,,5.363999844,,10.39889336,,21.19000053,74.40583801,,13.3646183,7.105566978,,44.28530121,63.21292114,,7.80030632,27.0461235,,24.06565094,,,0.523492813,0.051507179,64.77593231
08-02-2012 00:00,134.945694,104.0805817,53.06572723,6.463971138,20.16851616,6.874892235,20.15805817,21.91500092,,25.06519127,21.65867996,446.989624,722.232605,8.914084435,62.7154808,,47.7795105,7.35108614,,,87.61209106,36.95083237,23.13272095,31.55831528,52.15000153,19.13999939,9.369999886,102.6999969,,29.90366554,36.77999878,51.79161835,,,,,258.3373718,22.73576927,,10.86736298,,,3787.5,8.131177902,15.60882473,,5.394999981,,10.39889336,,21.44000053,74.56723785,,13.35560322,6.982077122,,44.78954315,63.16051102,,8.087373734,26.98099899,,24.70904541,,,0.453586996,0.051933032,64.16159058
09-02-2012 00:00,136.2302246,103.4121017,52.58347702,6.606083393,20.41150856,6.917175293,20.37831879,21.91500092,,26.00673103,21.9120388,459.6702576,736.9974365,9.0529356,62.5177536,,47.54442215,7.297232628,,,89.30291748,37.18362427,23.06782341,32.11051178,53.16999817,19.87999916,8.550000191,103.5999985,,29.90366554,37.04000092,51.28384781,,,,,260.2627869,22.73847961,,10.72215366,,,3805,8.115918159,15.87744904,,5.420000076,,10.42914391,,21.25,76.10056305,,13.35019112,6.999718666,,45.13547897,63.31776428,,8.077474594,26.82359886,,24.66567612,,,0.465149015,0.051601462,63.75853348
10-02-2012 00:00,133.0526733,102.3076553,51.78566742,6.20127964,20.41150856,6.824154377,19.54467583,21.91500092,,26.34910011,21.87935066,459.6702576,727.0621338,8.904830933,61.75975037,,47.82788467,7.19849968,,,87.78462982,37.11199188,23.00292015,31.06663704,53.88999939,19.64999962,8.619999886,102.0800018,,29.90366554,36.13000107,49.40513611,,,,,258.6275635,22.77633476,,10.44335556,,,3760.5,8.134228706,15.84967136,,5.302000046,,10.28544903,,21.13999939,75.85844421,,13.25460815,7.062443733,,44.85404205,62.16461945,,7.830003738,26.67161942,,23.9066124,,,0.50695014,0.050580908,63.69569778
13-02-2012 00:00,134.8780823,103.0633316,52.44058228,6.20127964,20.49250221,6.976364613,19.14039993,21.91500092,,26.07381058,22.00194931,453.3300171,741.1370239,8.997397423,62.15523911,,47.59810638,7.503672123,,,89.64797974,37.41641235,23.06782341,31.34652328,54.04999924,20.29000092,8.770000458,114.6500015,,29.90366554,36.15000153,49.50668335,,,,,261.6342163,22.77633476,,10.72215366,,,3786,8.202273369,15.97935677,,5.52699995,,10.3383913,,21.92000008,77.47245026,,13.07516098,7.174172878,,44.85404205,62.53153992,,7.770609379,27.03527832,,24.39819336,,,0.444693148,0.050728437,63.72241974
14-02-2012 00:00,130.2807465,101.8426285,52.08931351,6.248648167,20.2495079,6.748048782,18.6887207,21.91500092,,26.65908623,22.04281044,456.5001526,727.2920532,8.877058029,61.43020248,,47.89516449,7.705626488,,,88.09519958,37.24629593,22.96686745,31.04772377,54.34000015,20.26000023,8.619999886,110.0999985,,29.90366554,36.13000107,49.25280762,,,,,261.0013428,22.77247238,,10.80927944,,,3785,8.153259277,16.18314934,,5.566999912,,10.19469833,,21.98999977,77.23036194,,12.92186737,7.355487347,,43.62274933,62.53153992,,8.255655289,26.58478737,,24.13794708,,,0.409117728,0.051805269,63.96757889
15-02-2012 00:00,133.0526733,101.2516327,52.41677094,6.382147312,20.41150856,6.578925133,19.45266151,21.91500092,,26.67763329,22.12454414,440.6493835,734.9735107,8.821519852,62.68253326,,47.87325287,7.723577023,,,87.68112183,36.93292999,22.98128891,31.09311676,54.58000183,20.02000046,8.729999542,108.6399994,,29.90366554,36.47999954,49.25280762,,,,,259.7733154,23.00039673,,10.85284138,,,3790.5,8.268166542,16.09978104,,5.617000103,,10.22494984,,21.57999992,75.13214874,,13.70637512,7.351566792,,43.88660049,62.58393097,,8.196261406,26.44366074,,24.04396057,,,0.411607951,0.051577136,64.53236389
16-02-2012 00:00,132.2413635,103.6155624,52.39890289,6.192667484,20.41150856,6.841067791,19.99356079,21.91500092,,26.37632561,22.05916023,443.819458,735.4334717,8.877058029,63.14392471,,47.9919281,7.719089508,,,87.40505981,37.19257736,23.10386658,31.48645973,53.93999863,20.97999954,8.880000114,105.8300018,,29.90366554,37.49000168,48.99892807,,,,,259.8532715,22.88025093,,10.68730354,,,3769,8.307123184,16.42400742,,5.739999771,,10.44427109,,21.86000061,74.8496933,,14.01837635,7.403510571,,43.04229355,63.05568314,,8.37443924,25.94974899,,24.477705,,,0.414809734,0.052471451,64.67297363
17-02-2012 00:00,132.5118103,103.8868256,53.38127899,6.240036011,20.33050346,6.78187561,20.56512833,21.91500092,,26.65677261,22.12454414,454.9149475,755.947876,8.728957176,64.46216583,,48.01006699,7.746016979,,,89.30291748,37.3806076,23.88265228,31.69070625,51.81999969,20.27000046,8.569999695,103.2799988,,29.90366554,39.24000168,49.76057434,,,,,260.5993652,22.71144295,,10.97191143,,,3809,8.266370773,16.47957611,,5.698999882,,10.46695614,,21.79999924,78.68296051,,14.31595039,7.645590305,,43.44099426,63.78948593,,8.344743729,25.8249073,,24.57892227,,,0.427439034,0.052532297,65.09485626
20-02-2012 00:00,134.066803,,54.33982468,,20.73549271,,20.72404861,21.91500092,,,22.07550621,446.989624,,,65.87928009,,47.96924591,7.360062122,,,89.85502625,,,32.1067276,,,,,,29.90366554,,49.25280762,,,,,266.0890198,22.71144295,,11.07936764,,,3859.5,8.198142052,,,5.610000134,,,,,81.54782867,,14.25462818,7.599526882,,44.32635117,64.41847992,,,,,,,,0.456255168,0.053764272,65.54895782
21-02-2012 00:00,132.4442139,103.3539886,53.94092178,6.191114902,20.41150856,6.857980251,20.88576126,21.91500092,,26.46903229,22.10411072,432.0900269,761.0073853,8.42348671,65.38493347,,47.91708374,7.324159622,,,89.47544861,37.21944046,23.30578041,31.77011871,51.45000076,19.95999908,8.470000267,99.26000214,,29.90366554,37.77000046,48.99892807,,,,,265.2629395,22.2262249,,11.07936764,,,3855.5,8.167978287,16.80379486,,5.547999859,,10.41402149,,21.62999916,83.68637085,,14.11666584,7.684793472,,43.69311142,63.8419075,,8.126970291,25.79234314,,24.33312988,,,0.452697575,0.052953597,65.62045288
22-02-2012 00:00,131.2948456,101.6972885,53.47653198,6.297852993,20.33050346,6.722680569,20.29746819,21.91500092,,26.96968079,22.1940155,417.5074463,743.758728,8.34943676,63.70418549,,48.47872925,7.306207657,,,89.06138611,36.95083237,23.24088669,31.69070625,51.11000061,19.70999908,8.079999924,99.58999634,,29.90366554,37.59999847,48.23728561,,,,,264.8632202,22.19956589,,10.9399662,,,3851,8.202456474,16.89643288,,5.309999943,,10.25520039,,21.57999992,85.54251099,,14.08690834,7.55738306,,43.64034653,63.16051102,,7.958687782,25.58607864,,23.79095459,,,0.454654247,0.055440363,65.41698456
23-02-2012 00:00,131.5653381,102.8501892,53.64324188,6.195558548,20.08750916,6.78187561,20.24170494,21.91500092,,26.99748611,22.21853638,413.0691528,747.944397,8.210587502,62.05636597,,47.65480042,7.530600071,,,86.26634979,37.13885498,23.32740974,31.7587738,51.29000092,20.02000046,8.149999619,103.3199997,,29.90366554,38.63999939,48.23728561,,,,,264.010437,22.14355087,,10.77733421,,,3857,8.157927513,17.76718712,,5.401000023,,10.27032375,,21.45999908,83.52500916,,14.52785778,8.236577988,,42.80189896,63.89432907,,7.740913868,26.0637207,,24.33312988,,,0.444693148,0.055212215,64.76570892
24-02-2012 00:00,132.5118103,103.7318192,54.28029251,6.297852993,20.2495079,6.663487911,20.58742714,21.91500092,,27.24316978,22.165411,424.798645,728.6719971,8.034714699,62.35297012,,47.55424881,7.575479031,,,87.37055969,36.98664856,23.50768661,31.95543861,51.22000122,20.47999954,8.119999886,103.2200012,,29.90366554,38.38999939,48.23728561,,,,,264.4634705,22.00216103,,10.79766273,,,3873,8.083240509,18.47120285,,5.570000172,,10.39889336,,21.75,83.12148285,,14.5287571,8.49041748,,43.03057098,63.9991684,,7.869598389,25.8249073,,24.49216843,,,0.455010027,0.056459405,64.70049286
27-02-2012 00:00,131.0244293,104.0321503,54.46486664,6.240036011,20.89749336,6.798786163,20.40341187,21.91500092,,27.08556557,22.26757622,434.309021,711.4694214,8.164306641,61.29837799,,47.19520187,7.476744652,,,86.47338867,37.28210831,23.54373932,32.23910522,51.40000153,20.45999908,8.039999962,105.9400024,,30.2870388,38.68999863,48.4911499,,,,,267.3948364,21.97782707,,10.81508636,,,3850,8.072645187,18.40636444,,5.532999992,,10.28102684,,21.73999977,83.44430542,,14.74246883,9.319563866,,41.1894989,63.73707962,,8.47342968,25.84119415,,24.49939728,,,0.453586996,0.055817548,63.91332626
28-02-2012 00:00,131.3624878,103.4024124,54.51845169,6.204454422,20.89749336,6.866435528,20.4173584,21.91500092,,27.56997299,22.26348686,412.7521973,746.5184937,8.289340019,62.94618225,,48.17031097,7.476744652,,,86.99098969,37.54176331,23.39952469,32.04243851,51.45000076,20.29999924,7.949999809,105.1699982,,28.75352287,38.25,48.74504852,,,,,266.1156921,21.99211311,,10.78895092,,,3857.5,8.13099575,18.4341526,,5.616000175,,10.14415169,,21.61000061,79.08646393,,14.98864079,8.545301437,,41.19536591,63.89432907,,8.790193558,25.61865044,,24.28252411,,,0.448962212,0.056905027,64.31791687
29-02-2012 00:00,128.1172791,103.0730209,54.19693375,6.235588551,20.89749336,6.74790287,20.42850494,21.91500092,,26.9719944,22.22262001,428.2857971,732.4897461,8.317123413,63.63825989,,47.52779388,7.449817657,,,87.78462982,37.59547806,23.19761848,31.58101082,51.25,19.73999977,7.869999886,104.7900009,,29.13690758,38.91999817,48.99892807,,,,,262.4381714,22.04620171,,10.87026691,,,3813,8.078779221,18.74911118,,5.563000202,,9.916015625,,21.71999931,80.7004776,,14.51342964,7.940594196,,42.26247025,63.31776428,,8.463529587,25.58066559,,24.33312988,,,0.44736129,0.056252547,63.85124969
01-03-2012 00:00,131.6329346,104.6231308,54.48867416,6.208901882,20.89749336,6.874902248,20.8299942,21.91500092,,27.15973473,22.97863388,429.553894,747.5764771,8.224507332,64.03374481,,48.49006271,7.270305157,,,89.64797974,37.9536171,23.53652763,31.73230553,51.09999847,19.53000069,7.949999809,107.5599976,,29.13690758,40.36999893,48.99892807,,,,,264.5700989,22.23240471,,11.02418613,,,3845.5,8.075863838,18.3322525,,5.75,,9.862790108,,21.45999908,83.92848206,,14.30963707,7.505438805,,43.13024139,63.9991684,,8.621912956,25.73264503,,24.43433571,,,0.442736477,0.055198524,63.92823029
